company,ticker,date,price,index_price,price_indexed
Alphabet,GOOG,2015-10-14,651.16,285.2,228.31697054698458
Alphabet,GOOG,2015-10-13,652.3,285.2,228.7166900420757
Alphabet,GOOG,2015-10-12,646.67,285.2,226.74263674614306
Alphabet,GOOG,2015-10-09,643.61,285.2,225.66970546984572
Alphabet,GOOG,2015-10-08,639.16,285.2,224.109396914446
Alphabet,GOOG,2015-10-07,642.36,285.2,225.23141654978963
Alphabet,GOOG,2015-10-06,645.44,285.2,226.31136044880787
Alphabet,GOOG,2015-10-05,641.47,285.2,224.9193548387097
Alphabet,GOOG,2015-10-02,626.91,285.2,219.81416549789623
Alphabet,GOOG,2015-10-01,611.29,285.2,214.33730715287518
Alphabet,GOOG,2015-09-30,608.42,285.2,213.33099579242636
Alphabet,GOOG,2015-09-29,594.97,285.2,208.61500701262275
Alphabet,GOOG,2015-09-28,594.89,285.2,208.58695652173913
Alphabet,GOOG,2015-09-25,611.97,285.2,214.5757363253857
Alphabet,GOOG,2015-09-24,625.8,285.2,219.42496493688637
Alphabet,GOOG,2015-09-23,622.36,285.2,218.21879382889202
Alphabet,GOOG,2015-09-22,622.69,285.2,218.33450210378683
Alphabet,GOOG,2015-09-21,635.44,285.2,222.80504908835908
Alphabet,GOOG,2015-09-18,629.25,285.2,220.63464235624127
Alphabet,GOOG,2015-09-17,642.9,285.2,225.42075736325384
Alphabet,GOOG,2015-09-16,635.98,285.2,222.99438990182327
Alphabet,GOOG,2015-09-15,635.14,285.2,222.6998597475456
Alphabet,GOOG,2015-09-14,623.24,285.2,218.5273492286115
Alphabet,GOOG,2015-09-11,625.77,285.2,219.41444600280505
Alphabet,GOOG,2015-09-10,621.35,285.2,217.8646563814867
Alphabet,GOOG,2015-09-09,612.72,285.2,214.83870967741936
Alphabet,GOOG,2015-09-08,614.66,285.2,215.5189340813464
Alphabet,GOOG,2015-09-04,600.7,285.2,210.62412342215993
Alphabet,GOOG,2015-09-03,606.25,285.2,212.57012622720896
Alphabet,GOOG,2015-09-02,614.34,285.2,215.40673211781208
Alphabet,GOOG,2015-09-01,597.79,285.2,209.6037868162693
Alphabet,GOOG,2015-08-31,618.25,285.2,216.77769985974757
Alphabet,GOOG,2015-08-28,630.38,285.2,221.03085553997195
Alphabet,GOOG,2015-08-27,637.61,285.2,223.56591865357646
Alphabet,GOOG,2015-08-26,628.62,285.2,220.413744740533
Alphabet,GOOG,2015-08-25,582.06,285.2,204.08835904628327
Alphabet,GOOG,2015-08-24,589.61,285.2,206.73562412342216
Alphabet,GOOG,2015-08-21,612.48,285.2,214.7545582047686
Alphabet,GOOG,2015-08-20,646.83,285.2,226.7987377279103
Alphabet,GOOG,2015-08-19,660.9,285.2,231.73211781206172
Alphabet,GOOG,2015-08-18,656.13,285.2,230.0596072931276
Alphabet,GOOG,2015-08-17,660.87,285.2,231.7215988779804
Alphabet,GOOG,2015-08-14,657.12,285.2,230.40673211781208
Alphabet,GOOG,2015-08-13,656.45,285.2,230.17180925666202
Alphabet,GOOG,2015-08-12,659.56,285.2,231.26227208976155
Alphabet,GOOG,2015-08-11,660.78,285.2,231.6900420757363
Alphabet,GOOG,2015-08-10,633.73,285.2,222.20546984572232
Alphabet,GOOG,2015-08-07,635.3,285.2,222.75596072931276
Alphabet,GOOG,2015-08-06,642.68,285.2,225.34361851332397
Alphabet,GOOG,2015-08-05,643.78,285.2,225.72931276297336
Alphabet,GOOG,2015-08-04,629.25,285.2,220.63464235624127
Alphabet,GOOG,2015-08-03,631.21,285.2,221.32187938288922
Alphabet,GOOG,2015-07-31,625.61,285.2,219.3583450210379
Alphabet,GOOG,2015-07-30,632.59,285.2,221.80575035063117
Alphabet,GOOG,2015-07-29,631.93,285.2,221.57433380084152
Alphabet,GOOG,2015-07-28,628,285.2,220.19635343618512
Alphabet,GOOG,2015-07-27,627.26,285.2,219.93688639551192
Alphabet,GOOG,2015-07-24,623.56,285.2,218.63955119214586
Alphabet,GOOG,2015-07-23,644.28,285.2,225.9046283309958
Alphabet,GOOG,2015-07-22,662.1,285.2,232.1528751753156
Alphabet,GOOG,2015-07-21,662.3,285.2,232.22300140252452
Alphabet,GOOG,2015-07-20,663.02,285.2,232.47545582047687
Alphabet,GOOG,2015-07-17,672.93,285.2,235.9502103786816
Alphabet,GOOG,2015-07-16,579.85,285.2,203.31346423562417
Alphabet,GOOG,2015-07-15,560.22,285.2,196.43057503506313
Alphabet,GOOG,2015-07-14,561.1,285.2,196.73913043478262
Alphabet,GOOG,2015-07-13,546.55,285.2,191.63744740532957
Alphabet,GOOG,2015-07-10,530.13,285.2,185.88008415147266
Alphabet,GOOG,2015-07-09,520.68,285.2,182.56661991584852
Alphabet,GOOG,2015-07-08,516.83,285.2,181.21669004207575
Alphabet,GOOG,2015-07-07,525.02,285.2,184.0883590462833
Alphabet,GOOG,2015-07-06,522.86,285.2,183.33099579242636
Alphabet,GOOG,2015-07-02,523.4,285.2,183.5203366058906
Alphabet,GOOG,2015-07-01,521.84,285.2,182.9733520336606
Alphabet,GOOG,2015-06-30,520.51,285.2,182.5070126227209
Alphabet,GOOG,2015-06-29,521.52,285.2,182.86115007012623
Alphabet,GOOG,2015-06-26,531.69,285.2,186.4270687237027
Alphabet,GOOG,2015-06-25,535.23,285.2,187.66830294530155
Alphabet,GOOG,2015-06-24,537.84,285.2,188.58345021037871
Alphabet,GOOG,2015-06-23,540.48,285.2,189.50911640953717
Alphabet,GOOG,2015-06-22,538.19,285.2,188.7061711079944
Alphabet,GOOG,2015-06-19,536.69,285.2,188.1802244039271
Alphabet,GOOG,2015-06-18,536.73,285.2,188.19424964936889
Alphabet,GOOG,2015-06-17,529.26,285.2,185.5750350631136
Alphabet,GOOG,2015-06-16,528.15,285.2,185.1858345021038
Alphabet,GOOG,2015-06-15,527.2,285.2,184.85273492286117
Alphabet,GOOG,2015-06-12,532.33,285.2,186.6514726507714
Alphabet,GOOG,2015-06-11,534.61,285.2,187.45091164095373
Alphabet,GOOG,2015-06-10,536.69,285.2,188.1802244039271
Alphabet,GOOG,2015-06-09,526.69,285.2,184.67391304347828
Alphabet,GOOG,2015-06-08,526.83,285.2,184.72300140252455
Alphabet,GOOG,2015-06-05,533.33,285.2,187.0021037868163
Alphabet,GOOG,2015-06-04,536.7,285.2,188.18373071528754
Alphabet,GOOG,2015-06-03,540.31,285.2,189.44950911640953
Alphabet,GOOG,2015-06-02,539.18,285.2,189.05329593267882
Alphabet,GOOG,2015-06-01,533.99,285.2,187.2335203366059
Alphabet,GOOG,2015-05-29,532.11,285.2,186.57433380084152
Alphabet,GOOG,2015-05-28,539.78,285.2,189.26367461430576
Alphabet,GOOG,2015-05-27,539.79,285.2,189.2671809256662
Alphabet,GOOG,2015-05-26,532.32,285.2,186.64796633941097
Alphabet,GOOG,2015-05-22,540.11,285.2,189.37938288920057
Alphabet,GOOG,2015-05-21,542.51,285.2,190.22089761570828
Alphabet,GOOG,2015-05-20,539.27,285.2,189.08485273492286
Alphabet,GOOG,2015-05-19,537.36,285.2,188.41514726507717
Alphabet,GOOG,2015-05-18,532.3,285.2,186.64095371669003
Alphabet,GOOG,2015-05-15,533.85,285.2,187.18443197755963
Alphabet,GOOG,2015-05-14,538.4,285.2,188.7798036465638
Alphabet,GOOG,2015-05-13,529.62,285.2,185.70126227208976
Alphabet,GOOG,2015-05-12,529.04,285.2,185.49789621318374
Alphabet,GOOG,2015-05-11,535.7,285.2,187.83309957924266
Alphabet,GOOG,2015-05-08,538.22,285.2,188.71669004207575
Alphabet,GOOG,2015-05-07,530.7,285.2,186.07994389901825
Alphabet,GOOG,2015-05-06,524.22,285.2,183.80785413744744
Alphabet,GOOG,2015-05-05,530.8,285.2,186.11500701262273
Alphabet,GOOG,2015-05-04,540.78,285.2,189.61430575035064
Alphabet,GOOG,2015-05-01,537.9,285.2,188.60448807854138
Alphabet,GOOG,2015-04-30,537.34,285.2,188.40813464235626
Alphabet,GOOG,2015-04-29,549.08,285.2,192.52454417952316
Alphabet,GOOG,2015-04-28,553.68,285.2,194.1374474053296
Alphabet,GOOG,2015-04-27,555.37,285.2,194.73001402524545
Alphabet,GOOG,2015-04-24,565.06,285.2,198.1276297335203
Alphabet,GOOG,2015-04-23,547,285.2,191.7952314165498
Alphabet,GOOG,2015-04-22,539.36,285.2,189.1164095371669
Alphabet,GOOG,2015-04-21,533.97,285.2,187.226507713885
Alphabet,GOOG,2015-04-20,535.38,285.2,187.72089761570828
Alphabet,GOOG,2015-04-17,524.05,285.2,183.74824684431977
Alphabet,GOOG,2015-04-16,533.8,285.2,187.16690042075737
Alphabet,GOOG,2015-04-15,532.53,285.2,186.72159887798037
Alphabet,GOOG,2015-04-14,530.39,285.2,185.9712482468443
Alphabet,GOOG,2015-04-13,539.17,285.2,189.04978962131838
Alphabet,GOOG,2015-04-10,540.01,285.2,189.34431977559606
Alphabet,GOOG,2015-04-09,540.78,285.2,189.61430575035064
Alphabet,GOOG,2015-04-08,541.61,285.2,189.90532959326788
Alphabet,GOOG,2015-04-07,537.02,285.2,188.29593267882188
Alphabet,GOOG,2015-04-06,536.76,285.2,188.2047685834502
Alphabet,GOOG,2015-04-02,535.53,285.2,187.773492286115
Alphabet,GOOG,2015-04-01,542.56,285.2,190.2384291725105
Alphabet,GOOG,2015-03-31,548,285.2,192.14586255259468
Alphabet,GOOG,2015-03-30,552.03,285.2,193.55890603085555
Alphabet,GOOG,2015-03-27,548.34,285.2,192.26507713884996
Alphabet,GOOG,2015-03-26,555.17,285.2,194.65988779803646
Alphabet,GOOG,2015-03-25,558.78,285.2,195.92566619915848
Alphabet,GOOG,2015-03-24,570.19,285.2,199.9263674614306
Alphabet,GOOG,2015-03-23,558.81,285.2,195.93618513323983
Alphabet,GOOG,2015-03-20,560.36,285.2,196.4796633941094
Alphabet,GOOG,2015-03-19,557.99,285.2,195.64866760168306
Alphabet,GOOG,2015-03-18,559.5,285.2,196.1781206171108
Alphabet,GOOG,2015-03-17,550.84,285.2,193.14165497896215
Alphabet,GOOG,2015-03-16,554.51,285.2,194.42847124824684
Alphabet,GOOG,2015-03-13,547.32,285.2,191.90743338008417
Alphabet,GOOG,2015-03-12,555.51,285.2,194.77910238429172
Alphabet,GOOG,2015-03-11,551.18,285.2,193.26086956521738
Alphabet,GOOG,2015-03-10,555.01,285.2,194.6037868162693
Alphabet,GOOG,2015-03-09,568.85,285.2,199.45652173913044
Alphabet,GOOG,2015-03-06,567.68,285.2,199.04628330995791
Alphabet,GOOG,2015-03-05,575.33,285.2,201.72861150070128
Alphabet,GOOG,2015-03-04,573.37,285.2,201.0413744740533
Alphabet,GOOG,2015-03-03,573.64,285.2,201.13604488078542
Alphabet,GOOG,2015-03-02,571.34,285.2,200.32959326788222
Alphabet,GOOG,2015-02-27,558.4,285.2,195.79242636746145
Alphabet,GOOG,2015-02-26,555.48,285.2,194.7685834502104
Alphabet,GOOG,2015-02-25,543.87,285.2,190.69775596072932
Alphabet,GOOG,2015-02-24,536.09,285.2,187.96984572230016
Alphabet,GOOG,2015-02-23,531.91,285.2,186.50420757363253
Alphabet,GOOG,2015-02-20,538.95,285.2,188.97265077138852
Alphabet,GOOG,2015-02-19,542.87,285.2,190.34712482468444
Alphabet,GOOG,2015-02-18,539.7,285.2,189.23562412342218
Alphabet,GOOG,2015-02-17,542.84,285.2,190.3366058906031
Alphabet,GOOG,2015-02-13,549.01,285.2,192.5
Alphabet,GOOG,2015-02-12,542.93,285.2,190.3681626928471
Alphabet,GOOG,2015-02-11,535.97,285.2,187.92776998597478
Alphabet,GOOG,2015-02-10,536.94,285.2,188.2678821879383
Alphabet,GOOG,2015-02-09,527.83,285.2,185.07363253856946
Alphabet,GOOG,2015-02-06,531,285.2,186.1851332398317
Alphabet,GOOG,2015-02-05,527.58,285.2,184.9859747545582
Alphabet,GOOG,2015-02-04,522.76,285.2,183.29593267882188
Alphabet,GOOG,2015-02-03,529.24,285.2,185.56802244039272
Alphabet,GOOG,2015-02-02,528.48,285.2,185.30154277699862
Alphabet,GOOG,2015-01-30,534.52,285.2,187.4193548387097
Alphabet,GOOG,2015-01-29,510.66,285.2,179.05329593267885
Alphabet,GOOG,2015-01-28,510,285.2,178.8218793828892
Alphabet,GOOG,2015-01-27,518.63,285.2,181.84782608695653
Alphabet,GOOG,2015-01-26,535.21,285.2,187.66129032258067
Alphabet,GOOG,2015-01-23,539.95,285.2,189.3232819074334
Alphabet,GOOG,2015-01-22,534.39,285.2,187.37377279102384
Alphabet,GOOG,2015-01-21,518.04,285.2,181.64095371669003
Alphabet,GOOG,2015-01-20,506.9,285.2,177.73492286115007
Alphabet,GOOG,2015-01-16,508.08,285.2,178.14866760168303
Alphabet,GOOG,2015-01-15,501.79,285.2,175.94319775596074
Alphabet,GOOG,2015-01-14,500.87,285.2,175.62061711079943
Alphabet,GOOG,2015-01-13,496.18,285.2,173.97615708274895
Alphabet,GOOG,2015-01-12,492.55,285.2,172.70336605890603
Alphabet,GOOG,2015-01-09,496.17,285.2,173.97265077138852
Alphabet,GOOG,2015-01-08,502.68,285.2,176.25525946704067
Alphabet,GOOG,2015-01-07,501.1,285.2,175.70126227208976
Alphabet,GOOG,2015-01-06,501.96,285.2,176.00280504908835
Alphabet,GOOG,2015-01-05,513.87,285.2,180.1788218793829
Alphabet,GOOG,2015-01-02,524.81,285.2,184.01472650771387
Alphabet,GOOG,2014-12-31,526.4,285.2,184.57223001402525
Alphabet,GOOG,2014-12-30,530.42,285.2,185.98176718092566
Alphabet,GOOG,2014-12-29,530.33,285.2,185.95021037868165
Alphabet,GOOG,2014-12-26,534.03,285.2,187.24754558204768
Alphabet,GOOG,2014-12-24,528.77,285.2,185.40322580645162
Alphabet,GOOG,2014-12-23,530.59,285.2,186.0413744740533
Alphabet,GOOG,2014-12-22,524.87,285.2,184.0357643758766
Alphabet,GOOG,2014-12-19,516.35,285.2,181.0483870967742
Alphabet,GOOG,2014-12-18,511.1,285.2,179.20757363253858
Alphabet,GOOG,2014-12-17,504.89,285.2,177.03015427769986
Alphabet,GOOG,2014-12-16,495.39,285.2,173.69915848527347
Alphabet,GOOG,2014-12-15,513.8,285.2,180.15427769985973
Alphabet,GOOG,2014-12-12,518.66,285.2,181.85834502103785
Alphabet,GOOG,2014-12-11,528.34,285.2,185.25245441795232
Alphabet,GOOG,2014-12-10,526.06,285.2,184.45301542776997
Alphabet,GOOG,2014-12-09,533.37,285.2,187.01612903225808
Alphabet,GOOG,2014-12-08,526.98,285.2,184.77559607293128
Alphabet,GOOG,2014-12-05,525.26,285.2,184.17251051893408
Alphabet,GOOG,2014-12-04,537.31,285.2,188.39761570827488
Alphabet,GOOG,2014-12-03,531.32,285.2,186.2973352033661
Alphabet,GOOG,2014-12-02,533.75,285.2,187.14936886395512
Alphabet,GOOG,2014-12-01,533.8,285.2,187.16690042075737
Alphabet,GOOG,2014-11-28,541.83,285.2,189.98246844319777
Alphabet,GOOG,2014-11-26,540.37,285.2,189.47054698457225
Alphabet,GOOG,2014-11-25,541.08,285.2,189.71949509116413
Alphabet,GOOG,2014-11-24,539.27,285.2,189.08485273492286
Alphabet,GOOG,2014-11-21,537.5,285.2,188.46423562412343
Alphabet,GOOG,2014-11-20,534.83,285.2,187.5280504908836
Alphabet,GOOG,2014-11-19,536.99,285.2,188.28541374474054
Alphabet,GOOG,2014-11-18,535.03,285.2,187.59817671809256
Alphabet,GOOG,2014-11-17,536.51,285.2,188.117110799439
Alphabet,GOOG,2014-11-14,544.4,285.2,190.8835904628331
Alphabet,GOOG,2014-11-13,545.38,285.2,191.22720897615707
Alphabet,GOOG,2014-11-12,547.31,285.2,191.9039270687237
Alphabet,GOOG,2014-11-11,550.29,285.2,192.94880785413744
Alphabet,GOOG,2014-11-10,547.49,285.2,191.96704067321178
Alphabet,GOOG,2014-11-07,541.01,285.2,189.69495091164094
Alphabet,GOOG,2014-11-06,542.04,285.2,190.05610098176717
Alphabet,GOOG,2014-11-05,545.92,285.2,191.4165497896213
Alphabet,GOOG,2014-11-04,554.11,285.2,194.28821879382892
Alphabet,GOOG,2014-11-03,555.22,285.2,194.67741935483872
Alphabet,GOOG,2014-10-31,559.08,285.2,196.03085553997198
Alphabet,GOOG,2014-10-30,550.31,285.2,192.95582047685832
Alphabet,GOOG,2014-10-29,549.33,285.2,192.6122019635344
Alphabet,GOOG,2014-10-28,548.9,285.2,192.46143057503505
Alphabet,GOOG,2014-10-27,540.77,285.2,189.61079943899017
Alphabet,GOOG,2014-10-24,539.78,285.2,189.26367461430576
Alphabet,GOOG,2014-10-23,543.98,285.2,190.73632538569427
Alphabet,GOOG,2014-10-22,532.71,285.2,186.78471248246845
Alphabet,GOOG,2014-10-21,526.54,285.2,184.62131837307152
Alphabet,GOOG,2014-10-20,520.84,285.2,182.62272089761572
Alphabet,GOOG,2014-10-17,511.17,285.2,179.23211781206172
Alphabet,GOOG,2014-10-16,524.51,285.2,183.9095371669004
Alphabet,GOOG,2014-10-15,530.03,285.2,185.84502103786815
Alphabet,GOOG,2014-10-14,537.94,285.2,188.6185133239832
Alphabet,GOOG,2014-10-13,533.21,285.2,186.9600280504909
Alphabet,GOOG,2014-10-10,544.49,285.2,190.91514726507714
Alphabet,GOOG,2014-10-09,560.88,285.2,196.66199158485273
Alphabet,GOOG,2014-10-08,572.5,285.2,200.73632538569424
Alphabet,GOOG,2014-10-07,563.74,285.2,197.6647966339411
Alphabet,GOOG,2014-10-06,577.35,285.2,202.43688639551195
Alphabet,GOOG,2014-10-03,575.28,285.2,201.71107994389902
Alphabet,GOOG,2014-10-02,570.08,285.2,199.88779803646565
Alphabet,GOOG,2014-10-01,568.27,285.2,199.2531556802244
Alphabet,GOOG,2014-09-30,577.36,285.2,202.4403927068724
Alphabet,GOOG,2014-09-29,576.36,285.2,202.08976157082753
Alphabet,GOOG,2014-09-26,577.1,285.2,202.34922861150073
Alphabet,GOOG,2014-09-25,575.06,285.2,201.63394109396916
Alphabet,GOOG,2014-09-24,587.99,285.2,206.1676016830295
Alphabet,GOOG,2014-09-23,581.13,285.2,203.76227208976155
Alphabet,GOOG,2014-09-22,587.37,285.2,205.95021037868162
Alphabet,GOOG,2014-09-19,596.08,285.2,209.00420757363256
Alphabet,GOOG,2014-09-18,589.27,285.2,206.6164095371669
Alphabet,GOOG,2014-09-17,584.77,285.2,205.03856942496492
Alphabet,GOOG,2014-09-16,579.95,285.2,203.34852734922865
Alphabet,GOOG,2014-09-15,573.1,285.2,200.94670406732118
Alphabet,GOOG,2014-09-12,575.62,285.2,201.8302945301543
Alphabet,GOOG,2014-09-11,581.35,285.2,203.83941093969145
Alphabet,GOOG,2014-09-10,583.1,285.2,204.45301542777
Alphabet,GOOG,2014-09-09,581.01,285.2,203.72019635343622
Alphabet,GOOG,2014-09-08,589.72,285.2,206.7741935483871
Alphabet,GOOG,2014-09-05,586.08,285.2,205.49789621318376
Alphabet,GOOG,2014-09-04,581.98,285.2,204.06030855539973
Alphabet,GOOG,2014-09-03,577.94,285.2,202.64375876577841
Alphabet,GOOG,2014-09-02,577.33,285.2,202.429873772791
Alphabet,GOOG,2014-08-29,571.6,285.2,200.4207573632539
Alphabet,GOOG,2014-08-28,569.2,285.2,199.57924263674616
Alphabet,GOOG,2014-08-27,571,285.2,200.21037868162693
Alphabet,GOOG,2014-08-26,577.86,285.2,202.61570827489481
Alphabet,GOOG,2014-08-25,580.2,285.2,203.43618513323983
Alphabet,GOOG,2014-08-22,582.56,285.2,204.26367461430576
Alphabet,GOOG,2014-08-21,583.37,285.2,204.54768583450212
Alphabet,GOOG,2014-08-20,584.49,285.2,204.9403927068724
Alphabet,GOOG,2014-08-19,586.86,285.2,205.77138849929875
Alphabet,GOOG,2014-08-18,582.16,285.2,204.1234221598878
Alphabet,GOOG,2014-08-15,573.48,285.2,201.07994389901825
Alphabet,GOOG,2014-08-14,574.65,285.2,201.49018232819077
Alphabet,GOOG,2014-08-13,574.78,285.2,201.53576437587657
Alphabet,GOOG,2014-08-12,562.73,285.2,197.3106591865358
Alphabet,GOOG,2014-08-11,567.88,285.2,199.11640953716693
Alphabet,GOOG,2014-08-08,568.77,285.2,199.42847124824686
Alphabet,GOOG,2014-08-07,563.36,285.2,197.53155680224407
Alphabet,GOOG,2014-08-06,566.37,285.2,198.58695652173915
Alphabet,GOOG,2014-08-05,565.07,285.2,198.1311360448808
Alphabet,GOOG,2014-08-04,573.15,285.2,200.96423562412343
Alphabet,GOOG,2014-08-01,566.07,285.2,198.4817671809257
Alphabet,GOOG,2014-07-31,571.6,285.2,200.4207573632539
Alphabet,GOOG,2014-07-30,587.42,285.2,205.96774193548387
Alphabet,GOOG,2014-07-29,585.61,285.2,205.33309957924266
Alphabet,GOOG,2014-07-28,590.6,285.2,207.0827489481066
Alphabet,GOOG,2014-07-25,589.02,285.2,206.5287517531557
Alphabet,GOOG,2014-07-24,593.35,285.2,208.04698457223
Alphabet,GOOG,2014-07-23,595.98,285.2,208.96914446002808
Alphabet,GOOG,2014-07-22,594.74,285.2,208.5343618513324
Alphabet,GOOG,2014-07-21,589.47,285.2,206.6865357643759
Alphabet,GOOG,2014-07-18,595.08,285.2,208.65357643758767
Alphabet,GOOG,2014-07-17,573.73,285.2,201.16760168302946
Alphabet,GOOG,2014-07-16,582.66,285.2,204.29873772791024
Alphabet,GOOG,2014-07-15,584.78,285.2,205.0420757363254
Alphabet,GOOG,2014-07-14,584.87,285.2,205.07363253856946
Alphabet,GOOG,2014-07-11,579.18,285.2,203.07854137447404
Alphabet,GOOG,2014-07-10,571.1,285.2,200.24544179523141
Alphabet,GOOG,2014-07-09,576.08,285.2,201.99158485273495
Alphabet,GOOG,2014-07-08,571.09,285.2,200.24193548387098
Alphabet,GOOG,2014-07-07,582.25,285.2,204.15497896213185
Alphabet,GOOG,2014-07-03,584.73,285.2,205.02454417952313
Alphabet,GOOG,2014-07-02,582.34,285.2,204.18653576437592
Alphabet,GOOG,2014-07-01,582.67,285.2,204.30224403927068
Alphabet,GOOG,2014-06-30,575.28,285.2,201.71107994389902
Alphabet,GOOG,2014-06-27,577.24,285.2,202.398316970547
Alphabet,GOOG,2014-06-26,576,285.2,201.96353436185132
Alphabet,GOOG,2014-06-25,578.65,285.2,202.89270687237027
Alphabet,GOOG,2014-06-24,564.62,285.2,197.9733520336606
Alphabet,GOOG,2014-06-23,564.95,285.2,198.08906030855542
Alphabet,GOOG,2014-06-20,556.36,285.2,195.07713884992987
Alphabet,GOOG,2014-06-19,554.9,285.2,194.56521739130434
Alphabet,GOOG,2014-06-18,553.37,285.2,194.0287517531557
Alphabet,GOOG,2014-06-17,543.01,285.2,190.3962131837307
Alphabet,GOOG,2014-06-16,544.28,285.2,190.8415147265077
Alphabet,GOOG,2014-06-13,551.76,285.2,193.46423562412343
Alphabet,GOOG,2014-06-12,551.35,285.2,193.32047685834505
Alphabet,GOOG,2014-06-11,558.84,285.2,195.9467040673212
Alphabet,GOOG,2014-06-10,560.55,285.2,196.54628330995791
Alphabet,GOOG,2014-06-09,562.12,285.2,197.0967741935484
Alphabet,GOOG,2014-06-06,556.33,285.2,195.06661991584855
Alphabet,GOOG,2014-06-05,553.9,285.2,194.21458625525946
Alphabet,GOOG,2014-06-04,544.66,285.2,190.97475455820475
Alphabet,GOOG,2014-06-03,544.94,285.2,191.07293127629737
Alphabet,GOOG,2014-06-02,553.93,285.2,194.2251051893408
Alphabet,GOOG,2014-05-30,559.89,285.2,196.31486676016831
Alphabet,GOOG,2014-05-29,560.08,285.2,196.38148667601683
Alphabet,GOOG,2014-05-28,561.68,285.2,196.94249649368862
Alphabet,GOOG,2014-05-27,565.95,285.2,198.4396914446003
Alphabet,GOOG,2014-05-23,552.7,285.2,193.79382889200562
Alphabet,GOOG,2014-05-22,545.06,285.2,191.11500701262273
Alphabet,GOOG,2014-05-21,538.94,285.2,188.96914446002808
Alphabet,GOOG,2014-05-20,529.77,285.2,185.7538569424965
Alphabet,GOOG,2014-05-19,528.86,285.2,185.43478260869566
Alphabet,GOOG,2014-05-16,520.63,285.2,182.5490883590463
Alphabet,GOOG,2014-05-15,519.98,285.2,182.32117812061713
Alphabet,GOOG,2014-05-14,526.65,285.2,184.65988779803646
Alphabet,GOOG,2014-05-13,533.09,285.2,186.91795231416552
Alphabet,GOOG,2014-05-12,529.92,285.2,185.8064516129032
Alphabet,GOOG,2014-05-09,518.73,285.2,181.882889200561
Alphabet,GOOG,2014-05-08,511,285.2,179.17251051893408
Alphabet,GOOG,2014-05-07,509.96,285.2,178.8078541374474
Alphabet,GOOG,2014-05-06,515.14,285.2,180.6241234221599
Alphabet,GOOG,2014-05-05,527.81,285.2,185.06661991584852
Alphabet,GOOG,2014-05-02,527.93,285.2,185.1086956521739
Alphabet,GOOG,2014-05-01,531.35,285.2,186.3078541374474
Alphabet,GOOG,2014-04-30,526.66,285.2,184.6633941093969
Alphabet,GOOG,2014-04-29,527.7,285.2,185.02805049088363
Alphabet,GOOG,2014-04-28,517.15,285.2,181.3288920056101
Alphabet,GOOG,2014-04-25,516.18,285.2,180.98877980364657
Alphabet,GOOG,2014-04-24,525.16,285.2,184.13744740532957
Alphabet,GOOG,2014-04-23,526.94,285.2,184.76157082748952
Alphabet,GOOG,2014-04-22,534.81,285.2,187.52103786816267
Alphabet,GOOG,2014-04-21,528.62,285.2,185.35063113604488
Alphabet,GOOG,2014-04-17,536.1,285.2,187.9733520336606
Alphabet,GOOG,2014-04-16,556.54,285.2,195.14025245441795
Alphabet,GOOG,2014-04-15,536.44,285.2,188.09256661991586
Alphabet,GOOG,2014-04-14,532.52,285.2,186.7180925666199
Alphabet,GOOG,2014-04-11,530.6,285.2,186.04488078541377
Alphabet,GOOG,2014-04-10,540.95,285.2,189.67391304347828
Alphabet,GOOG,2014-04-09,564.14,285.2,197.80504908835906
Alphabet,GOOG,2014-04-08,554.9,285.2,194.56521739130434
Alphabet,GOOG,2014-04-07,538.15,285.2,188.6921458625526
Alphabet,GOOG,2014-04-04,543.14,285.2,190.44179523141656
Alphabet,GOOG,2014-04-03,569.74,285.2,199.76858345021037
